-10	4.52578e-18
-9	8.92814e-15
-8	1.48343e-11
-7	1.20615e-08
-6	3.54839e-06
-5	0.000347967
-4	0.010614
-3	0.0851001
-2	0.0530677
-1	-0.327688
0	0.211881
1	0.538488
2	0.143194
3	0.00902738
4	0.000124853
5	-2.68258e-07
6	-7.8372e-09
7	-3.05209e-10
8	-6.03383e-12
9	-2.57353e-14
10	-2.73266e-17
