-10	1.47612e-18
-9	8.95954e-15
-8	1.77726e-11
-7	1.08649e-08
-6	1.75843e-06
-5	2.49473e-05
-4	-0.00384472
-3	-0.0787023
-2	-0.302001
-1	-0.205223
0	-3.74885e-18
1	0.205223
2	0.302001
3	0.0787023
4	0.00384472
5	-2.49473e-05
6	-1.75843e-06
7	-1.08649e-08
8	-1.77726e-11
9	-8.95954e-15
10	-1.47612e-18
