-10	2.41696e-18
-9	1.28375e-14
-8	2.14323e-11
-7	1.00389e-08
-6	7.75882e-07
-5	-9.6507e-05
-4	-0.00695647
-3	-0.0884565
-2	-0.246265
-1	-0.101307
0	0.0511138
1	-0.101307
2	-0.246265
3	-0.0884565
4	-0.00695647
5	-9.6507e-05
6	7.75882e-07
7	1.00389e-08
8	2.14323e-11
9	1.28375e-14
10	2.41696e-18
