-10	-4.63854e-20
-9	-3.47404e-16
-8	-1.04587e-12
-7	-1.15406e-09
-6	-4.59056e-07
-5	-6.54064e-05
-4	-0.00331522
-3	-0.0591677
-2	-0.365513
-1	-0.75648
0	-0.485242
1	-0.0711366
2	0.00495509
3	0.000910989
4	2.6282e-05
5	2.13451e-07
6	5.24174e-10
7	9.00968e-13
8	1.07323e-14
9	4.36308e-17
10	4.48147e-20
