-10	-2.2679e-18
-9	-1.49147e-14
-8	-3.34284e-11
-7	-2.50881e-08
-6	-6.15404e-06
-5	-0.000476648
-4	-0.0110661
-3	-0.0706049
-2	-0.102565
-1	-0.0111639
0	1.72465e-17
1	0.0111639
2	0.102565
3	0.0706049
4	0.0110661
5	0.000476648
6	6.15404e-06
7	2.50881e-08
8	3.34284e-11
9	1.49147e-14
10	2.2679e-18
