-10	4.03681e-19
-9	1.90624e-15
-8	4.85307e-12
-7	4.73787e-09
-6	1.6448e-06
-5	0.000198229
-4	0.00807178
-3	0.105152
-2	0.374201
-1	0.0717158
0	-0.614974
1	-0.34391
2	-0.0396881
3	-0.000371686
4	4.50988e-05
5	7.7214e-07
6	3.10271e-09
7	-1.14697e-11
8	-3.07404e-13
9	-1.28829e-15
10	-1.34545e-18
