-10	1.44149e-20
-9	1.55805e-16
-8	6.04036e-13
-7	8.34141e-10
-6	4.06107e-07
-5	6.858e-05
-4	0.00390561
-3	0.0709261
-2	0.355788
-1	0.22779
0	-0.375563
1	0.22779
2	0.355788
3	0.0709261
4	0.00390561
5	6.858e-05
6	4.06107e-07
7	8.34141e-10
8	6.04036e-13
9	1.55805e-16
10	1.44149e-20
