-10	-2.04882e-21
-9	-2.46345e-17
-8	-1.0762e-13
-7	-1.70259e-10
-6	-9.70685e-08
-5	-1.97932e-05
-4	-0.00142538
-3	-0.0354017
-2	-0.28752
-1	-0.644288
0	0
1	0.644288
2	0.28752
3	0.0354017
4	0.00142538
5	1.97932e-05
6	9.70685e-08
7	1.70259e-10
8	1.0762e-13
9	2.46345e-17
10	2.04882e-21
