-10	-6.36387e-17
-9	-6.35483e-14
-8	-4.25641e-11
-7	-2.28451e-08
-6	-5.37329e-06
-5	-0.0004102
-4	-0.00854211
-3	-0.0281386
-2	0.0823555
-1	-0.0634485
0	-0.14278
1	0.469054
2	0.252276
3	0.0275987
4	0.000805208
5	6.34784e-06
6	3.39914e-08
7	4.28101e-09
8	9.15429e-11
9	4.00681e-13
10	4.32572e-16
